Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
105	:	1522454808.970	     0.489	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/433.milc/rbc && timeout --signal=TERM 6m time ./milc.exe  ../data/test/input/su3imp.in  < /dev/stdin > /dev/null
88	:	1522454465.519	   360.641	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Puzzle && timeout --signal=TERM 6m time ./Puzzle.exe   < /dev/stdin > /dev/null
92	:	1522454530.600	   360.436	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Stanford/Towers && timeout --signal=TERM 6m time ./Towers.exe   < /dev/stdin > /dev/null
101	:	1522454722.651	   257.740	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/mpeg2/mpeg2dec && timeout --signal=TERM 6m time ./mpeg2.exe  -b ../data/mei16v2.m2v -r -f -o0 tmp  < /dev/stdin > /dev/null
109	:	1522454980.408	     0.532	0	0	44	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/464.h264ref/rbc && timeout --signal=TERM 6m time ./h264ref.exe  1397 8  < /dev/stdin > /dev/null
94	:	1522454621.011	   360.241	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Fhourstones && timeout --signal=TERM 6m time ./Fhourstones.exe  <  input  > /dev/null
95	:	1522454642.860	   360.648	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Linpack && timeout --signal=TERM 6m time ./Linpack.exe   < /dev/stdin > /dev/null
98	:	1522454678.439	   360.851	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/g721/g721encode && timeout --signal=TERM 6m time ./g721.exe  <  ../data/clinton.pcm  > /dev/null
100	:	1522454715.766	   360.463	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mediabench/gsm/toast && timeout --signal=TERM 6m time ./gsm.exe  -c ../data/clinton.pcm  < /dev/stdin > /dev/null
103	:	1522454758.979	   360.241	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/401.bzip2/rbc && timeout --signal=TERM 6m time ./bzip2.exe  ../data/ref/input/input.source 5  < /dev/stdin > /dev/null
104	:	1522454804.207	   360.519	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/429.mcf/rbc && timeout --signal=TERM 6m time ./mcf.exe  ../data/ref/input/inp.in  < /dev/stdin > /dev/null
106	:	1522454809.465	   360.381	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/456.hmmer/rbc && timeout --signal=TERM 6m time ./hmmer.exe  --fixed 0 --mean 425 --num 85000 --sd 300 --seed 0 ../data/train/input/leng100.hmm  < /dev/stdin > /dev/null
107	:	1522454826.179	   360.878	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/458.sjeng/rbc && timeout --signal=TERM 6m time ./sjeng.exe  test  < /dev/stdin > /dev/null
108	:	1522454891.057	   360.887	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/462.libquantum/rbc && timeout --signal=TERM 6m time ./libquantum.exe  1397 8  < /dev/stdin > /dev/null
119	:	1522455251.963	     0.546	0	0	1	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Ptrdist/anagram && timeout --signal=TERM 6m time ./anagram.exe  words 2  < input.OUT > /dev/null
110	:	1522454980.959	   360.949	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/cpu2006/470.lbm/rbc && timeout --signal=TERM 6m time ./lbm.exe  20 reference.dat 0 1 ../data/test/input/100_100_130_cf_a.of  < /dev/stdin > /dev/null
111	:	1522454981.271	   360.643	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/ASCI_Purple && timeout --signal=TERM 6m time ./smg2000.exe  -n 30 15 30 -c 0.1 1.0 10.0  < /dev/stdin > /dev/null
112	:	1522455003.519	   360.524	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Fhourstones_31 && timeout --signal=TERM 6m time ./Fhourstones_31.exe  <  inputs  > /dev/null
113	:	1522455039.295	   360.889	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/SciMark2-C && timeout --signal=TERM 6m time ./SciMark2-C.exe   < /dev/stdin > /dev/null
114	:	1522455076.233	   360.784	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/sim && timeout --signal=TERM 6m time ./sim.exe  8 tob.38-44 liv.42-48  < /dev/stdin > /dev/null
115	:	1522455119.226	   360.898	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/mafft && timeout --signal=TERM 6m time ./mafft.exe  -b 62 -g 0.100 -f 2.00 -h 0.100 -L  <  pyruvate_decarboxylase.fasta  > /dev/null
116	:	1522455164.747	   360.401	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/tramp3d-v4 && timeout --signal=TERM 6m time ./tramp3d-v4.exe  --cartvis 1.0 0.0 --rhomin 1e-8 -n 4 --domain 32 32 32 < /dev/stdin > /dev/null
117	:	1522455169.849	   360.075	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/llubenchmark && timeout --signal=TERM 6m time ./llu.exe -i 6000 < /dev/stdin > /dev/null
118	:	1522455187.062	   361.027	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/nbench && timeout --signal=TERM 6m time ./nbench.exe  < /dev/stdin > /dev/null
120	:	1522455252.515	   360.738	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Ptrdist/bc && timeout --signal=TERM 6m time ./bc.exe   < primes.b > /dev/null
121	:	1522455341.914	   360.335	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Ptrdist/ft && timeout --signal=TERM 6m time ./ft.exe  1500 100000  < /dev/stdin > /dev/null
122	:	1522455341.922	   360.332	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Ptrdist/ks && timeout --signal=TERM 6m time ./ks.exe  KL-4.in  < /dev/stdin > /dev/null
123	:	1522455364.049	   360.450	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Ptrdist/yacr2 && timeout --signal=TERM 6m time ./yacr2.exe  input2.in  < /dev/stdin > /dev/null
124	:	1522455400.188	   360.533	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/enc-3des && timeout --signal=TERM 6m time ./enc-3des.exe 100 < /dev/stdin > /dev/null
125	:	1522455437.022	   360.062	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/enc-md5 && timeout --signal=TERM 6m time ./enc-md5.exe 10 < /dev/stdin > /dev/null
126	:	1522455480.143	   360.707	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/enc-pc1 && timeout --signal=TERM 6m time ./enc-pc1.exe 5000000 < /dev/stdin > /dev/null
127	:	1522455525.167	   361.013	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/enc-rc4 && timeout --signal=TERM 6m time ./enc-rc4.exe 200000 < /dev/stdin > /dev/null
128	:	1522455529.929	   360.334	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/netbench-crc && timeout --signal=TERM 6m time ./netbench-crc.exe 12000 < /dev/stdin > /dev/null
129	:	1522455548.095	   360.565	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Trimaran/netbench-url && timeout --signal=TERM 6m time ./netbench-url.exe medium_inputs 900 < /dev/stdin > /dev/null
